RegionName,StateName,City,Metro,CountyName,HomeValue,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
37061,TN,Erin,,Houston County,121242.0,37061,4942.0,42.1,46883.0,22046.0,706.0,14.285714285714285
76821,TX,Ballinger,,Runnels County,80027.0,76821,4561.0,46.3,44643.0,22999.0,624.0,13.681210260907696
32066,FL,Mayo,,Lafayette County,143666.0,32066,7420.0,37.8,49953.0,21070.0,770.0,10.377358490566039
22503,VA,Lancaster,,Lancaster County,219648.0,22503,3208.0,60.1,58333.0,42884.0,337.0,10.50498753117207
96093,CA,Weaverville,,Trinity County,272283.0,96093,3570.0,41.1,46039.0,23708.0,642.0,17.983193277310928
22844,VA,New Market,,Shenandoah County,202064.0,22844,4802.0,50.9,50354.0,29067.0,568.0,11.828404831320286
63873,MO,Portageville,,New Madrid County,85429.0,63873,4503.0,41.8,38377.0,21711.0,876.0,19.453697534976683
71654,AR,McGehee,,Desha County,45147.0,71654,4364.0,36.9,29855.0,18739.0,1341.0,30.728689275893675
96122,CA,Portola,,Plumas County,194941.0,96122,3266.0,46.6,55435.0,31756.0,388.0,11.879975505205145
4849,ME,Lincolnville,,Waldo County,284929.0,4849,3889.0,50.8,62205.0,39365.0,216.0,5.554127024942144
47452,IN,Orleans,,Orange County,116889.0,47452,5360.0,40.2,58530.0,25310.0,758.0,14.14179104477612
4239,ME,Jay,,Franklin County,146760.0,4239,4638.0,41.1,59432.0,28254.0,378.0,8.15006468305304
95222,CA,Murphys,,Calaveras County,406371.0,95222,5029.0,56.4,54508.0,38121.0,564.0,11.214953271028037
31089,GA,Tennille,,Washington County,76700.0,31089,4427.0,41.4,36250.0,21219.0,1066.0,24.079512084933363
31055,GA,Mc Rae,,Telfair County,67191.0,31055,8565.0,40.9,29206.0,16073.0,2654.0,30.986573263280796
72422,AR,Corning,,Clay County,60864.0,72422,4587.0,38.8,37550.0,20446.0,1175.0,25.61587093961195
49709,MI,Atlanta,,Montmorency County,90174.0,49709,3549.0,57.7,41024.0,23105.0,688.0,19.38574246266554
27563,NC,Norlina,,Warren County,85966.0,27563,4270.0,47.5,35124.0,24075.0,797.0,18.665105386416858
59644,MT,Townsend,,Broadwater County,259601.0,59644,4236.0,45.9,58203.0,27609.0,440.0,10.387157695939566
54646,WI,Necedah,,Juneau County,127162.0,54646,4163.0,47.0,51900.0,25252.0,961.0,23.084314196492915
38549,TN,Byrdstown,,Pickett County,142107.0,38549,3559.0,50.8,38588.0,22400.0,748.0,21.01713964596797
59722,MT,Deer Lodge,,Powell County,166977.0,59722,5747.0,45.8,53160.0,25590.0,507.0,8.821994083869846
29810,SC,Allendale,,Allendale County,30769.0,29810,4040.0,46.1,22688.0,17181.0,1206.0,29.851485148514854
35592,AL,Vernon,,Lamar County,84430.0,35592,4839.0,44.2,36116.0,19605.0,981.0,20.272783632982023
39840,GA,Cuthbert,,Randolph County,56634.0,39840,5317.0,41.1,31352.0,14941.0,1771.0,33.308256535640396
29042,SC,Denmark,,Bamberg County,65631.0,29042,4828.0,32.7,28636.0,15619.0,985.0,20.401822700911353
56215,MN,Benson,,Swift County,116848.0,56215,4281.0,44.9,52016.0,32020.0,600.0,14.015416958654521
63353,MO,Louisiana,,Pike County,78332.0,63353,4770.0,43.7,43643.0,22869.0,626.0,13.123689727463312
37870,TN,Speedwell,,Claiborne County,110630.0,37870,4454.0,47.9,36118.0,22586.0,1205.0,27.054333183655142
48453,MI,Marlette,,Sanilac County,106513.0,48453,5153.0,37.2,40417.0,23502.0,1247.0,24.19949543954978
95987,CA,Williams,,Colusa County,256767.0,95987,5950.0,31.3,66095.0,25039.0,707.0,11.882352941176471
57262,SD,Sisseton,,Roberts County,113897.0,57262,5594.0,35.5,45426.0,27065.0,1172.0,20.951018948873795
78636,TX,Johnson City,,Blanco County,362597.0,78636,3555.0,55.9,63836.0,39143.0,226.0,6.357243319268637
77434,TX,Eagle Lake,,Colorado County,82621.0,77434,4740.0,36.5,38482.0,23194.0,795.0,16.772151898734176
41537,KY,Jenkins,,Letcher County,36348.0,41537,4772.0,43.3,33623.0,20794.0,1401.0,29.358759430008387
32321,FL,Bristol,,Liberty County,138020.0,32321,6321.0,41.3,35822.0,15836.0,921.0,14.570479354532509
66032,KS,Garnett,,Anderson County,106335.0,66032,5034.0,43.1,50688.0,23632.0,778.0,15.454906634882796
13830,NY,Town of Oxford,,Chenango County,103899.0,13830,5077.0,45.8,50139.0,27460.0,655.0,12.901319676974593
5101,VT,Bellows Falls,,Windham County,162563.0,5101,4434.0,43.0,43237.0,25366.0,784.0,17.681551646368963
49781,MI,Saint Ignace,,Mackinac County,128369.0,49781,3587.0,52.4,43934.0,29447.0,516.0,14.385280178422079
52361,IA,Williamsburg,,Iowa County,187194.0,52361,4425.0,40.8,63555.0,32463.0,610.0,13.785310734463275
31063,GA,Montezuma,,Macon County,52008.0,31063,5006.0,40.4,36568.0,20111.0,1306.0,26.08869356771874
75790,TX,Van,,Van Zandt County,146922.0,75790,3864.0,39.1,59250.0,28323.0,621.0,16.071428571428573
34449,FL,Inglis,,Levy County,139503.0,34449,3192.0,54.1,28333.0,19910.0,846.0,26.503759398496236
56013,MN,Blue Earth,,Faribault County,149417.0,56013,4263.0,51.1,50922.0,30156.0,430.0,10.086793338024863
29945,SC,Yemassee,,Hampton County,104056.0,29945,5640.0,43.3,36391.0,22457.0,964.0,17.092198581560282
26601,WV,Sutton,,Braxton County,77842.0,26601,4570.0,44.6,43467.0,24893.0,696.0,15.229759299781179
79088,TX,Tulia,,Swisher County,58301.0,79088,5394.0,37.1,36530.0,18557.0,1512.0,28.03114571746385
28433,NC,Clarkton,,Bladen County,81582.0,28433,5228.0,42.3,32379.0,19513.0,1413.0,27.027543993879114
18421,PA,Forest City,,Susquehanna County,117911.0,18421,4981.0,45.6,56567.0,30740.0,428.0,8.592652077896005
13753,NY,Town of Delhi,,Delaware County,181523.0,13753,5651.0,30.8,55938.0,25864.0,647.0,11.449301008671034
47660,IN,Oakland City,,Gibson County,101113.0,47660,4868.0,39.8,48547.0,25029.0,437.0,8.976992604765819
15834,PA,Emporium,,Cameron County,61927.0,15834,4180.0,50.6,41705.0,24741.0,650.0,15.55023923444976
38828,MS,Blue Springs,,Union County,108087.0,38828,4293.0,37.3,39905.0,20887.0,320.0,7.453994875378523
35582,AL,Red Bay,,Franklin County,86407.0,35582,4561.0,37.2,38594.0,20186.0,1239.0,27.16509537382153
47432,IN,French Lick,,Orange County,110402.0,47432,4386.0,48.6,43061.0,24993.0,428.0,9.758321933424533
48756,MI,Prescott,,Ogemaw County,56216.0,48756,4630.0,46.4,32685.0,17523.0,1022.0,22.07343412526998
68788,NE,West Point,,Cuming County,172912.0,68788,4471.0,42.9,54196.0,29821.0,280.0,6.2625810780586
3872,NH,Wakefield,,Carroll County,324373.0,3872,3621.0,48.2,83597.0,34915.0,39.0,1.077050538525269
61074,IL,Savanna,,Carroll County,61145.0,61074,4238.0,49.5,40307.0,27192.0,630.0,14.865502595563946
42044,KY,Gilbertsville,,Marshall County,196794.0,42044,3580.0,52.7,55479.0,30594.0,360.0,10.055865921787712
54520,WI,Crandon,,Forest County,161678.0,54520,4289.0,40.5,43388.0,24572.0,874.0,20.37771042200979
38551,TN,Celina,,Clay County,101431.0,38551,3993.0,47.0,31498.0,17531.0,1221.0,30.57851239669421
35563,AL,Guin,,Marion County,87902.0,35563,4646.0,44.5,37778.0,20853.0,1165.0,25.075333620318556
61025,IL,East Dubuque,,Jo Daviess County,172493.0,61025,4654.0,43.2,56385.0,32949.0,468.0,10.055865921787712
54822,WI,Cameron,,Barron County,202533.0,54822,4560.0,41.3,56175.0,30879.0,429.0,9.407894736842103
67420,KS,Beloit,,Mitchell County,171767.0,67420,4495.0,42.1,46954.0,26315.0,658.0,14.6384872080089
41522,KY,Elkhorn City,,Pike County,47050.0,41522,5363.0,46.4,29806.0,17338.0,1437.0,26.794704456460934
47042,IN,Versailles,,Ripley County,156035.0,47042,4089.0,45.2,56470.0,28084.0,580.0,14.184397163120568
24348,VA,Independence,,Grayson County,133027.0,24348,4760.0,44.0,37125.0,19195.0,771.0,16.197478991596643
50536,IA,Emmetsburg,,Palo Alto County,106612.0,50536,4447.0,38.5,53184.0,28261.0,220.0,4.947155385653249
48416,MI,Brown City,,Sanilac County,143418.0,48416,5179.0,37.3,52792.0,25221.0,754.0,14.558795134195789
75563,TX,Linden,,Cass County,91939.0,75563,4528.0,45.8,41346.0,21379.0,860.0,18.992932862190813
63361,MO,Montgomery City,,Montgomery County,128488.0,63361,4212.0,47.0,44433.0,25984.0,575.0,13.651471984805319
59935,MT,Troy,,Lincoln County,252974.0,59935,3560.0,57.3,38750.0,26715.0,546.0,15.337078651685395
65078,MO,Stover,,Morgan County,129563.0,65078,3814.0,43.8,36579.0,17322.0,1035.0,27.136864184583114
39641,MS,Jayess,,Lawrence County,112199.0,39641,3624.0,41.5,38031.0,19421.0,508.0,14.017660044150109
49862,MI,Munising,,Alger County,127907.0,49862,5163.0,42.5,44708.0,18043.0,433.0,8.386596939763704
45697,OH,Winchester,,Adams County,149326.0,45697,4715.0,46.6,61325.0,26467.0,690.0,14.634146341463413
38916,MS,Calhoun City,,Calhoun County,78466.0,38916,4945.0,40.9,34097.0,18456.0,1276.0,25.80384226491405
95249,CA,San Andreas,,Calaveras County,300568.0,95249,5444.0,41.9,39052.0,20802.0,1739.0,31.943423952975756
23947,VA,Keysville,,Lunenburg County,113822.0,23947,3927.0,45.0,44375.0,20620.0,570.0,14.514896867838043
3818,NH,Conway,,Carroll County,285069.0,3818,3845.0,39.0,52051.0,29099.0,750.0,19.50585175552666
51247,IA,Rock Valley,,Sioux County,197407.0,51247,4834.0,34.0,69268.0,31867.0,424.0,8.77120397186595
38585,TN,Spencer,,Van Buren County,119178.0,38585,4020.0,45.0,37889.0,17189.0,739.0,18.383084577114424
4619,ME,Calais,,Washington County,97712.0,4619,2993.0,50.3,32601.0,32397.0,474.0,15.836952890076844
28318,NC,Autryville,,Sampson County,133444.0,28318,4250.0,39.8,51786.0,27765.0,149.0,3.5058823529411764
63456,MO,Monroe City,,Monroe County,119356.0,63456,4362.0,45.2,45363.0,23114.0,677.0,15.520403484640074
13460,NY,Town of Sherburne,,Chenango County,127358.0,13460,4414.0,39.8,53178.0,26546.0,554.0,12.550974173085635
80807,CO,Burlington,,Kit Carson County,187793.0,80807,4576.0,37.4,49675.0,29559.0,161.0,3.5183566433566438
29944,SC,Varnville,,Hampton County,88446.0,29944,4243.0,40.7,34148.0,19613.0,631.0,14.871553146358707
24970,WV,Ronceverte,,Greenbrier County,99853.0,24970,4508.0,41.7,43850.0,29206.0,658.0,14.596273291925463
37640,TN,Butler,,Johnson County,156415.0,37640,3590.0,41.2,37349.0,24977.0,587.0,16.350974930362113
53946,WI,Markesan,,Green Lake County,183826.0,53946,4079.0,45.3,58371.0,29551.0,450.0,11.032115714635939
68305,NE,Auburn,,Nemaha County,100509.0,68305,4078.0,42.7,51940.0,31295.0,462.0,11.329082883766553
49449,MI,Pentwater,,Oceana County,259940.0,49449,2661.0,57.5,60365.0,33997.0,252.0,9.470124013528748
74337,OK,Chouteau,,Mayes County,134766.0,74337,4845.0,38.9,48780.0,22113.0,1021.0,21.073271413828692
56621,MN,Bagley,,Clearwater County,152677.0,56621,4840.0,40.1,47578.0,25468.0,755.0,15.599173553719009
72542,AR,Highland,,Sharp County,88961.0,72542,3667.0,55.3,36653.0,21298.0,660.0,17.998363785110445
35541,AL,Arley,,Winston County,281060.0,35541,3399.0,53.3,51646.0,29970.0,603.0,17.740511915269195
81428,CO,Paonia,,Delta County,307353.0,81428,3214.0,54.2,50298.0,34821.0,407.0,12.663347853142502
49765,MI,Onaway,,Presque Isle County,107251.0,49765,3771.0,50.2,45845.0,24779.0,648.0,17.183770883054894
72021,AR,Brinkley,,Monroe County,44566.0,72021,3665.0,48.0,37361.0,21249.0,1086.0,29.631650750341066
63565,MO,Unionville,,Putnam County,94115.0,63565,3361.0,46.4,40598.0,22714.0,544.0,16.18565903005058
62420,IL,Casey,,Clark County,76099.0,62420,4675.0,42.5,54160.0,29943.0,501.0,10.716577540106954
54667,WI,Westby,,Vernon County,170349.0,54667,4818.0,40.4,57222.0,27354.0,453.0,9.402241594022415
29817,SC,Blackville,,Barnwell County,60275.0,29817,4309.0,44.5,39293.0,19426.0,1106.0,25.66720816894871
82941,WY,Pinedale,,Sublette County,300922.0,82941,5262.0,39.3,76329.0,30355.0,409.0,7.772709996199165
76374,TX,Olney,,Young County,66053.0,76374,3858.0,42.4,48214.0,23886.0,594.0,15.396578538102643
54758,WI,Osseo,,Trempealeau County,163229.0,54758,4505.0,44.4,64309.0,30402.0,310.0,6.8812430632630415
80446,CO,Granby,,Grand County,486143.0,80446,4257.0,48.7,68272.0,39162.0,181.0,4.251820530890298
48744,MI,Mayville,,Tuscola County,117408.0,48744,4128.0,49.3,48958.0,27579.0,603.0,14.607558139534886
54853,WI,Luck,,Polk County,193239.0,54853,4112.0,50.2,55946.0,30318.0,411.0,9.995136186770427
49868,MI,Newberry,,Luce County,67916.0,49868,5293.0,41.0,45352.0,20994.0,742.0,14.01851501983752
39451,MS,Leakesville,,Greene County,120839.0,39451,6795.0,42.3,43594.0,10107.0,519.0,7.637969094922737
98840,WA,Okanogan,,Okanogan County,204363.0,98840,4862.0,36.3,48011.0,24088.0,1000.0,20.567667626491154
83536,ID,Kamiah,,Idaho County,224818.0,83536,4517.0,49.9,35970.0,21210.0,843.0,18.662829311489926
85346,AZ,Quartzsite,,La Paz County,135100.0,85346,4248.0,69.8,21810.0,20708.0,1125.0,26.483050847457623
49665,MI,Marion,,Osceola County,94050.0,49665,4150.0,44.3,40902.0,22091.0,844.0,20.33734939759036
48703,MI,Au Gres,,Arenac County,107340.0,48703,2939.0,58.7,40313.0,27481.0,500.0,17.01258931609391
79035,TX,Friona,,Parmer County,105839.0,79035,5307.0,32.5,57013.0,24240.0,863.0,16.26154136046731
80759,CO,Yuma,,Yuma County,189657.0,80759,4638.0,35.4,52188.0,24321.0,522.0,11.254851228978007
26378,WV,Jane Lew,,Lewis County,123617.0,26378,4199.0,43.3,45335.0,26061.0,796.0,18.956894498690165
54983,WI,Weyauwega,,Waupaca County,162169.0,54983,4445.0,46.3,60263.0,30211.0,332.0,7.469066366704163
65791,MO,Thayer,,Oregon County,97499.0,65791,4735.0,37.8,36523.0,18485.0,1038.0,21.921858500527982
42450,KY,Providence,,Webster County,44260.0,42450,3956.0,39.4,32423.0,22048.0,1191.0,30.106167846309404
30520,GA,Canon,,Franklin County,155027.0,30520,5774.0,35.5,43594.0,18815.0,1763.0,30.53342570142016
83355,ID,Wendell,,Gooding County,196127.0,83355,4875.0,34.5,50084.0,19755.0,953.0,19.54871794871795
66508,KS,Marysville,,Marshall County,106918.0,66508,4340.0,41.3,49032.0,29845.0,445.0,10.253456221198157
12944,NY,Chesterfield,,Essex County,124234.0,12944,3764.0,47.1,54608.0,32335.0,469.0,12.460148777895856
73542,OK,Frederick,,Tillman County,28932.0,73542,4377.0,39.4,42722.0,20360.0,946.0,21.61297692483436
4856,ME,Warren,,Knox County,369075.0,4856,3372.0,49.2,66731.0,41184.0,297.0,8.807829181494661
32328,FL,Eastpoint,,Franklin County,538109.0,32328,3415.0,45.5,45625.0,36522.0,680.0,19.912152269399712
36033,AL,Georgiana,,Butler County,59475.0,36033,4262.0,45.0,39425.0,19694.0,774.0,18.16048803378695
65360,MO,Windsor,,Henry County,79163.0,65360,5261.0,36.4,43676.0,20127.0,1588.0,30.184375593993536
85925,AZ,Eagar,,Apache County,201064.0,85925,4988.0,37.9,55780.0,22870.0,650.0,13.031275060144349
78383,TX,Sandia,,Live Oak County,186274.0,78383,4296.0,51.0,62969.0,37156.0,355.0,8.263500931098697
45856,OH,Leipsic,,Putnam County,145081.0,45856,5187.0,39.0,55820.0,26807.0,557.0,10.738384422594951
47648,IN,Fort Branch,,Gibson County,165595.0,47648,4219.0,38.3,59238.0,28897.0,269.0,6.375918464091018
78118,TX,Karnes City,,Karnes County,132369.0,78118,4264.0,35.4,55278.0,26423.0,647.0,15.173545966228893
59019,MT,Columbus,,Stillwater County,315659.0,59019,4380.0,41.4,64825.0,30721.0,408.0,9.315068493150683
36280,AL,Woodland,,Randolph County,116814.0,36280,4332.0,44.5,55803.0,23167.0,570.0,13.157894736842106
76877,TX,San Saba,,San Saba County,116994.0,76877,4371.0,38.2,44268.0,21894.0,585.0,13.383665065202472
84627,UT,Ephraim,,Sanpete County,233114.0,84627,7434.0,22.1,44008.0,16468.0,1544.0,20.76943771859026
24801,WV,Welch,,McDowell County,37776.0,24801,4051.0,41.9,31293.0,14591.0,756.0,18.6620587509257
63851,MO,Hayti,,Pemiscot County,62027.0,63851,3687.0,32.8,27041.0,18040.0,1505.0,40.819094114456206
23417,VA,Onancock,,Accomack County,214814.0,23417,3438.0,60.1,51504.0,39002.0,254.0,7.3880162885398475
29438,SC,Edisto Beach,,Colleton County,436416.0,29438,2424.0,60.2,56987.0,45957.0,154.0,6.353135313531352
64424,MO,Bethany,,Harrison County,100647.0,64424,4302.0,43.7,41538.0,21796.0,680.0,15.806601580660159
74365,OK,Salina,,Mayes County,110417.0,74365,4593.0,41.2,45707.0,21434.0,1064.0,23.165686914870452
31645,GA,Ray City,,Berrien County,130459.0,31645,5048.0,31.9,40640.0,19732.0,1093.0,21.652139461172737
29924,SC,Hampton,,Hampton County,89563.0,29924,4189.0,42.2,34527.0,21112.0,640.0,15.278109333969919
32421,FL,Altha,,Calhoun County,129932.0,32421,4834.0,41.1,36857.0,21249.0,711.0,14.708316094331815
32460,FL,Sneads,,Jackson County,99842.0,32460,5690.0,38.0,39564.0,15372.0,537.0,9.437609841827769
74338,OK,Kansas,,Delaware County,120614.0,74338,5547.0,44.9,42151.0,20399.0,1004.0,18.09987380566072
56464,MN,Menahga,,Wadena County,173618.0,56464,4606.0,40.6,53207.0,23851.0,537.0,11.658706035605734
48441,MI,Harbor Beach,,Huron County,112944.0,48441,4041.0,48.3,46193.0,27420.0,507.0,12.546399406087602
36445,AL,Frisco City,,Monroe County,81411.0,36445,4524.0,43.9,45316.0,21751.0,883.0,19.518125552608307
24381,VA,Woodlawn,,Carroll County,141264.0,24381,3826.0,47.9,55573.0,32539.0,200.0,5.227391531625719
45135,OH,Leesburg,,Highland County,147571.0,45135,4873.0,39.7,66250.0,28395.0,536.0,10.999384362815514
32331,FL,Greenville,,Madison County,105559.0,32331,4193.0,47.1,38990.0,20395.0,1184.0,28.23753875506797
63825,MO,Bloomfield,,Stoddard County,97152.0,63825,4273.0,39.9,40703.0,20975.0,927.0,21.694359934472264
47639,IN,Haubstadt,,Gibson County,224500.0,47639,4243.0,37.7,95450.0,36414.0,101.0,2.38039123261843
67951,KS,Hugoton,,Stevens County,119689.0,67951,5083.0,34.7,53854.0,22831.0,1038.0,20.42101121385009
96020,CA,Chester,,Plumas County,278445.0,96020,2369.0,56.5,61250.0,38595.0,222.0,9.371042634022793
72576,AR,Salem,,Fulton County,105460.0,72576,4059.0,45.1,30683.0,17766.0,976.0,24.045331362404532
32464,FL,Westville,,Holmes County,120320.0,32464,4367.0,46.5,43010.0,23101.0,894.0,20.47171971605221
30571,GA,Cleveland,,White County,221214.0,30571,3459.0,60.4,58420.0,35474.0,195.0,5.637467476149176
22482,VA,Kilmarnock,,Northumberland County,208562.0,22482,3173.0,56.0,51976.0,39812.0,354.0,11.156634100220609
56241,MN,Granite Falls,,Yellow Medicine County,120605.0,56241,3858.0,42.6,62803.0,31067.0,519.0,13.452566096423016
71350,LA,Mansura,,Avoyelles Parish,121735.0,71350,3779.0,38.8,27833.0,23828.0,864.0,22.86319132045515
71038,LA,Haynesville,,Claiborne Parish,79066.0,71038,4505.0,40.5,26747.0,16712.0,1299.0,28.834628190899
37387,TN,Tracy City,,Grundy County,93593.0,37387,2883.0,48.5,51477.0,27591.0,384.0,13.31945889698231
47438,IN,Jasonville,,Greene County,76472.0,47438,4475.0,38.1,48984.0,24030.0,668.0,14.927374301675975
4756,ME,Madawaska,,Aroostook County,92234.0,4756,3214.0,55.4,35757.0,25234.0,364.0,11.32545115121344
75572,TX,Queen City,,Cass County,105028.0,75572,3896.0,42.5,48750.0,24229.0,707.0,18.14681724845996
78164,TX,Yorktown,,De Witt County,133905.0,78164,3706.0,52.0,53500.0,38623.0,584.0,15.758229897463572
63650,MO,Ironton,,Iron County,76927.0,63650,3963.0,53.3,36554.0,22757.0,995.0,25.10724198839263
95912,CA,Arbuckle,,Colusa County,314135.0,95912,5380.0,34.1,69786.0,27315.0,614.0,11.41263940520446
59427,MT,Cut Bank,,Glacier County,111560.0,59427,4504.0,35.2,41128.0,22365.0,1151.0,25.5550621669627
28773,NC,Saluda,,Polk County,271797.0,28773,2973.0,57.0,53421.0,30223.0,446.0,15.0016818028927
27871,NC,Robersonville,,Martin County,85017.0,27871,4293.0,47.6,35000.0,19789.0,881.0,20.521779641276492
21639,MD,Greensboro,,Caroline County,198191.0,21639,5279.0,34.1,55417.0,22898.0,1040.0,19.70070089032013
31642,GA,Pearson,,Atkinson County,79385.0,31642,4804.0,34.0,40000.0,19330.0,1374.0,28.601165695253954
42459,KY,Sturgis,,Union County,65133.0,42459,4389.0,43.0,49388.0,24324.0,614.0,13.989519252677148
54837,WI,Frederic,,Polk County,143885.0,54837,3752.0,50.0,51167.0,29241.0,438.0,11.673773987206824
66839,KS,Burlington,,Coffey County,117525.0,66839,3754.0,43.1,58537.0,33419.0,510.0,13.585508790623336
23974,VA,Victoria,,Lunenburg County,85302.0,23974,5608.0,40.9,42049.0,16537.0,1170.0,20.86305278174037
16232,PA,Beaver Township,,Clarion County,107477.0,16232,4201.0,40.6,45357.0,24556.0,412.0,9.807188764579864
45347,OH,New Paris,,Preble County,135117.0,45347,4346.0,41.8,53750.0,27066.0,555.0,12.770363552692132
18472,PA,Clinton Township,,Wayne County,186824.0,18472,7466.0,42.3,54828.0,16931.0,387.0,5.183498526654166
55325,MN,Dassel,,Meeker County,228269.0,55325,4600.0,40.4,71855.0,31293.0,197.0,4.282608695652174
73098,OK,Wynnewood,,Garvin County,83352.0,73098,4553.0,39.7,49306.0,24254.0,653.0,14.342191961344168
64776,MO,Osceola,,Saint Clair County,112025.0,64776,3880.0,47.8,40383.0,22290.0,610.0,15.721649484536083
53530,WI,Darlington,,Lafayette County,124088.0,53530,4457.0,39.7,58833.0,27888.0,521.0,11.689477226834194
49746,MI,Hillman,,Montmorency County,101274.0,49746,3316.0,55.1,42398.0,24653.0,475.0,14.324487334137515
40823,KY,Cumberland,,Harlan County,35242.0,40823,3566.0,43.0,26786.0,17592.0,1168.0,32.75378575434661
23837,VA,Courtland,,Southampton County,189299.0,23837,4406.0,49.4,49414.0,27168.0,524.0,11.892873354516569
56360,MN,Osakis,,Todd County,191337.0,56360,3836.0,50.0,54384.0,30345.0,319.0,8.315954118873828
24317,VA,Cana,,Carroll County,101597.0,24317,3903.0,49.2,38947.0,26001.0,628.0,16.09018703561363
49946,MI,L'' Anse,,Baraga County,119237.0,49946,3859.0,48.4,45968.0,25388.0,515.0,13.345426276237367
30471,GA,Twin City,,Emanuel County,86229.0,30471,4744.0,35.8,32912.0,17515.0,854.0,18.00168634064081
79731,TX,Crane,,Crane County,142335.0,79731,4772.0,32.7,66156.0,28136.0,349.0,7.31349538977368
73651,OK,Hobart,,Kiowa County,47217.0,73651,3969.0,40.2,32938.0,17557.0,1174.0,29.57923910304863
77871,TX,Normangee,,Leon County,188282.0,77871,2738.0,52.1,46250.0,30140.0,232.0,8.473338203067932
39735,MS,Ackerman,,Choctaw County,79347.0,39735,3319.0,51.9,36638.0,25173.0,598.0,18.017475143115398
45144,OH,Manchester,,Adams County,77488.0,45144,4149.0,42.3,33500.0,23341.0,886.0,21.354543263436973
99122,WA,Davenport,,Lincoln County,241137.0,99122,4122.0,46.9,58059.0,27923.0,563.0,13.658418243571086
12083,NY,Town of Greenville,,Greene County,213879.0,12083,3939.0,46.4,78972.0,33842.0,232.0,5.8898197512058905
36866,AL,Notasulga,,Macon County,101188.0,36866,3581.0,48.1,39409.0,22742.0,614.0,17.14604858977939
63630,MO,Cadet,,Washington County,107098.0,63630,4192.0,35.4,40313.0,16888.0,1125.0,26.836832061068698
89415,NV,Hawthorne,,Mineral County,95214.0,89415,3043.0,56.4,36436.0,25172.0,359.0,11.797568189286888
75117,TX,Edgewood,,Van Zandt County,164329.0,75117,3984.0,39.1,54877.0,28325.0,518.0,13.002008032128513
35983,AL,Leesburg,,Cherokee County,138710.0,35983,3683.0,40.6,55052.0,27850.0,368.0,9.991854466467554
82637,WY,Glenrock,,Converse County,231260.0,82637,4076.0,38.5,69071.0,33679.0,326.0,7.998037291462218
81432,CO,Ridgway,,Ouray County,553264.0,81432,2977.0,54.7,64076.0,42695.0,243.0,8.162579778300303
41514,KY,Belfry,,Pike County,61022.0,41514,2918.0,46.1,29814.0,18552.0,793.0,27.17614804660727
29435,SC,Cottageville,,Colleton County,139887.0,29435,4980.0,34.4,35234.0,20069.0,1308.0,26.26506024096385
4957,ME,Norridgewock,,Somerset County,164925.0,4957,4193.0,45.3,48986.0,28030.0,758.0,18.077748628666825
48755,MI,Pigeon,,Huron County,151949.0,48755,2993.0,51.6,52321.0,31425.0,269.0,8.987637821583695
59201,MT,Wolf Point,,Roosevelt County,202841.0,59201,5838.0,30.4,42679.0,16908.0,1642.0,28.126070572113733
62995,IL,Vienna,,Johnson County,87170.0,62995,6034.0,39.1,50888.0,15987.0,486.0,8.054358634405038
45142,OH,Lynchburg,,Highland County,126595.0,45142,3754.0,39.1,50859.0,24500.0,644.0,17.155034629728288
65248,MO,Fayette,,Howard County,135140.0,65248,4459.0,33.8,52990.0,22360.0,625.0,14.016595649248712
72067,AR,Greers Ferry,,Cleburne County,158471.0,72067,2431.0,58.0,38418.0,26606.0,553.0,22.747840394899217
56623,MN,Baudette,,Lake of the Woods County,149565.0,56623,2759.0,52.9,44797.0,24963.0,346.0,12.54077564334904
31006,GA,Butler,,Taylor County,88998.0,31006,4411.0,45.5,30000.0,21021.0,1071.0,24.280208569485374
24910,WV,Alderson,,Greenbrier County,96083.0,24910,5279.0,48.2,36094.0,21226.0,892.0,16.89713960977458
24954,WV,Marlinton,,Pocahontas County,68350.0,24954,3927.0,45.7,40255.0,25764.0,858.0,21.84873949579832
50438,IA,Garner,,Hancock County,147671.0,50438,4167.0,42.6,69727.0,31626.0,273.0,6.551475881929447
74538,OK,Coalgate,,Coal County,80675.0,74538,4126.0,42.4,40259.0,25125.0,928.0,22.491517207949585
23944,VA,Kenbridge,,Lunenburg County,97706.0,23944,3096.0,48.1,43267.0,23503.0,400.0,12.919896640826876
75975,TX,Timpson,,Shelby County,123387.0,75975,4031.0,41.3,44228.0,23107.0,818.0,20.29273133217564
38922,MS,Coffeeville,,Yalobusha County,73580.0,38922,3004.0,38.5,39714.0,19419.0,809.0,26.930758988015977
65705,MO,Marionville,,Lawrence County,118787.0,65705,3991.0,38.4,46609.0,21916.0,573.0,14.357303933851163
67554,KS,Lyons,,Rice County,65476.0,67554,4006.0,40.8,55528.0,29980.0,435.0,10.858711932101848
24963,WV,Peterstown,,Monroe County,105052.0,24963,3737.0,48.4,51417.0,27715.0,424.0,11.345999464811346
79356,TX,Post,,Garza County,77408.0,79356,5893.0,41.5,48975.0,19417.0,829.0,14.067537756660444
66736,KS,Fredonia,,Wilson County,71468.0,66736,3769.0,44.9,44855.0,27897.0,637.0,16.901034757230036
79027,TX,Dimmitt,,Castro County,114325.0,79027,4794.0,35.0,48622.0,22148.0,585.0,12.202753441802251
