RegionName,StateName,City,Metro,CountyName,HomeValue,Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
90805,CA,Long Beach,Los Angeles-Long Beach-Anaheim,Los Angeles County,560372.0,90805,95995.0,31.2,50914.0,19700.0,18982.0,19.77394655971665
7302,NJ,Jersey City,New York-Newark-Jersey City,Hudson County,789038.0,7302,46585.0,34.2,136679.0,83948.0,3670.0,7.878072340882257
90650,CA,Norwalk,Los Angeles-Long Beach-Anaheim,Los Angeles County,570981.0,90650,105304.0,34.9,70667.0,23139.0,11713.0,11.12303426270607
90044,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,547390.0,90044,99443.0,31.6,35981.0,16278.0,30107.0,30.275635288557268
85710,AZ,Tucson,Tucson,Pima County,238284.0,85710,54489.0,40.1,44277.0,27050.0,9203.0,16.889647451779258
92683,CA,Westminster,Los Angeles-Long Beach-Anaheim,Orange County,799015.0,92683,91105.0,41.8,62617.0,28692.0,14036.0,15.406399209703087
85225,AZ,Chandler,Phoenix-Mesa-Scottsdale,Maricopa County,347562.0,85225,70356.0,34.0,62155.0,29180.0,9736.0,13.838194325999206
11234,NY,New York,New York-Newark-Jersey City,Kings County,645441.0,11234,93534.0,40.7,85807.0,36930.0,7016.0,7.50101567344495
30281,GA,Stockbridge,Atlanta-Sandy Springs-Roswell,Henry County,210520.0,30281,68456.0,35.7,60035.0,27403.0,8029.0,11.728701647773752
37075,TN,Hendersonville,Nashville-Davidson--Murfreesboro--Franklin,Sumner County,352321.0,37075,65986.0,40.1,74964.0,38870.0,3866.0,5.85881853726548
11355,NY,New York,New York-Newark-Jersey City,Queens County,466391.0,11355,80987.0,43.1,42507.0,22358.0,17517.0,21.629397310679487
11238,NY,New York,New York-Newark-Jersey City,Kings County,804546.0,11238,55210.0,36.1,91846.0,58414.0,6498.0,11.769606955261727
78641,TX,Leander,Austin-Round Rock,Williamson County,382769.0,78641,72078.0,35.4,100562.0,38007.0,3559.0,4.9377063736507685
10314,NY,New York,New York-Newark-Jersey City,Richmond County,567567.0,10314,89792.0,41.1,91505.0,37849.0,8097.0,9.01750712758375
19143,PA,Philadelphia,Philadelphia-Camden-Wilmington,Philadelphia County,169822.0,19143,64630.0,32.9,34579.0,21661.0,19198.0,29.704471607612568
79938,TX,El Paso,El Paso,El Paso County,174994.0,79938,84237.0,28.1,58902.0,21080.0,11340.0,13.462017878129563
91709,CA,Chino Hills,Riverside-San Bernardino-Ontario,San Bernardino County,775999.0,91709,80701.0,38.0,106347.0,39607.0,4850.0,6.009838787623449
11215,NY,New York,New York-Newark-Jersey City,Kings County,1067820.0,11215,69873.0,36.5,132091.0,74942.0,4927.0,7.051364618665294
60617,IL,Chicago,Chicago-Naperville-Elgin,Cook County,153418.0,60617,83553.0,36.0,41125.0,20827.0,19697.0,23.57425825523919
87114,NM,Albuquerque,Albuquerque,Bernalillo County,271632.0,87114,68789.0,35.6,69202.0,32803.0,6948.0,10.100452107168296
32210,FL,Jacksonville,Jacksonville,Duval County,175498.0,32210,62048.0,35.4,47047.0,26804.0,10314.0,16.62261474987107
43081,OH,Westerville,Columbus,Franklin County,278903.0,43081,63604.0,36.9,82999.0,38339.0,4914.0,7.725929186843595
94558,CA,Napa,Napa,Napa County,778710.0,94558,68315.0,42.2,93052.0,45391.0,4376.0,6.405621020273732
90026,CA,Los Angeles,Los Angeles-Long Beach-Anaheim,Los Angeles County,1072605.0,90026,68906.0,34.7,65269.0,36374.0,12784.0,18.55281107595855
76063,TX,Mansfield,Dallas-Fort Worth-Arlington,Tarrant County,326070.0,76063,73216.0,36.2,97533.0,38603.0,3171.0,4.331020541958042
77459,TX,Missouri City,Houston-The Woodlands-Sugar Land,Fort Bend County,303292.0,77459,72788.0,38.4,112368.0,46347.0,2298.0,3.1571138099686764
91910,CA,Chula Vista,San Diego-Carlsbad,San Diego County,639283.0,91910,74855.0,37.8,65847.0,30011.0,9152.0,12.226304188096988
27587,NC,Wake Forest,Raleigh,Wake County,373729.0,27587,68491.0,39.3,96588.0,42389.0,3406.0,4.972916149567097
30040,GA,Cumming,Atlanta-Sandy Springs-Roswell,Forsyth County,386269.0,30040,72909.0,37.6,101181.0,41153.0,5245.0,7.193899244263397
93722,CA,Fresno,Fresno,Fresno County,305080.0,93722,84621.0,30.9,59028.0,23356.0,16400.0,19.38053201923873
